WKT	NAME	NAME_EN	NAME_RU	RAILWAY	GAUGE	SERVICE	BRIDGE	TUNNEL	OSM_TYPE	OSM_ID
"LINESTRING (20.6317519 54.6501368,20.631154 54.6502237,20.6301858 54.6503771,20.6285621 54.6506999,20.6268414 54.651103,20.6254474 54.6515007,20.6235671 54.6521204,20.6212736 54.6529788,20.6206763 54.6531869,20.620104 54.6533696,20.6197006 54.6535252,20.6194289 54.6536341,20.6193034 54.6536844,20.6190501 54.6537894,20.6180127 54.6542171,20.6173301 54.6544986,20.6168985 54.6547048,20.6164294 54.6550051,20.6163012 54.6551083)"				rail		yard			way	"62287870"
"LINESTRING (20.5182389 54.6825709,20.5189562 54.6825205,20.5195854 54.6824614)"				rail	"1520"	siding			way	"62173871"
"LINESTRING (20.5177795 54.6827067,20.5183212 54.6826392,20.5195854 54.6824614,20.5199141 54.6823873,20.5202303 54.6823385,20.5209812 54.6821762,20.5214714 54.6820147,20.5217309 54.6818919)"				rail	"1520"	yard			way	"62173870"
"LINESTRING (20.5047539 54.6898175,20.5051301 54.6895316,20.506256 54.6883812,20.5072765 54.6873234,20.507968 54.686597,20.508162 54.6863752,20.5083939 54.6861388,20.5087059 54.6858804,20.5090391 54.6856318,20.5094585 54.6853986)"				rail		yard			way	"62172929"
"LINESTRING (20.5074789 54.6878401,20.508883 54.686441,20.5094945 54.6858511,20.5100131 54.6853953,20.5107258 54.6848712,20.5113703 54.6844527)"				rail	"1520"	yard			way	"62172925"
"LINESTRING (20.505438 54.6894683,20.5062096 54.6886737,20.5074283 54.6874111,20.5083728 54.6864459,20.5085752 54.6862241,20.5088409 54.6859608,20.5090812 54.6857585,20.5095282 54.6854148,20.5102728 54.6849407)"				rail	"1520"	yard			way	"62172412"
"LINESTRING (20.5047085 54.6897315,20.5048982 54.6893683,20.5051301 54.6890247,20.5053958 54.6886883,20.5055729 54.6885372,20.5068927 54.6871625,20.5077276 54.6862948,20.5080481 54.685995,20.5082885 54.6857634,20.5085921 54.6855489,20.508862 54.6853904,20.5093553 54.6851345,20.5097011 54.6849785,20.5103252 54.6847616)"				rail	"1520"	yard			way	"62172420"
"LINESTRING (20.5157563 54.682731,20.5161316 54.6827212,20.5164226 54.6827285,20.5173629 54.6827968,20.5177551 54.6828187,20.5182822 54.6828261,20.5194707 54.682782,20.5200991 54.6827557,20.5203225 54.6827411)"	1ЧСП			rail	"1520"				way	"62173873"
"LINESTRING (20.5039792 54.6904036,20.5044361 54.6895986)"				rail		siding			way	"62172418"
"LINESTRING (20.5229631 54.6818167,20.5235986 54.681694,20.5241287 54.6815804,20.5247491 54.6814933,20.5251346 54.6814395,20.5264153 54.6811808,20.5267433 54.6811193)"				rail	"1520"	spur			way	"62174417"
"LINESTRING (20.5247491 54.6814933,20.5261007 54.6814626,20.5285735 54.6813652)"				rail	"1520"	spur			way	"62174412"
"LINESTRING (20.5143342 54.683654,20.5131377 54.684101,20.5125305 54.6843423,20.511995 54.6846567,20.5117589 54.6848517,20.5114553 54.6851686,20.5108818 54.6858658,20.5091866 54.6877499)"				rail	"1520"	spur			way	"62173883"
"LINESTRING (20.5049615 54.6894147,20.5052018 54.6890661,20.5055265 54.6887127,20.5069728 54.6872161,20.5075548 54.6866336,20.5078626 54.6863118,20.5081535 54.6860315,20.5083517 54.6858292,20.5087144 54.6855806,20.5090812 54.6853758,20.5095408 54.6851443,20.5100932 54.6848786,20.5103252 54.6847616,20.5107089 54.684586,20.5111073 54.6844482,20.5112655 54.6843935,20.5122944 54.684001,20.5134371 54.6835939,20.5141329 54.6834087,20.5146097 54.6833278)"				rail	"1520"	yard			way	"62172414"
"LINESTRING (20.515769 54.6827724,20.5161401 54.6827749,20.5164057 54.6827749,20.5173503 54.6828382,20.5177466 54.6828529,20.5182653 54.6828626,20.5191476 54.6828682)"	2ЧСП			rail	"1520"	yard			way	"62173880"
"LINESTRING (20.507559 54.6878596,20.5089294 54.68648,20.5099077 54.6855684,20.5103884 54.6851906,20.5110884 54.6847031,20.5119317 54.6843155,20.5125991 54.6839764)"				rail	"1520"	yard			way	"62172924"
"LINESTRING (20.5053958 54.6886883,20.5057078 54.6882667,20.5067915 54.6871357,20.5076222 54.6862948,20.5079764 54.6859584,20.508318 54.6856537,20.5086933 54.6854124,20.5093131 54.6850833,20.5097643 54.6848737,20.5101312 54.6847494,20.5107089 54.684586)"				rail	"1520"	yard			way	"62172922"
"LINESTRING (20.5041392 54.690643,20.5046073 54.6902604,20.505206 54.6898558,20.5054843 54.6896194)"				rail		yard			way	"62172274"
"LINESTRING (20.5034493 54.6903637,20.5042011 54.689625,20.5051386 54.6885299,20.5055855 54.6880107,20.506012 54.6876614)"				rail	"1435"	yard			way	"62172272"
"LINESTRING (20.5046073 54.6902604,20.5048603 54.6901653,20.5052861 54.6898972,20.5055729 54.6896584)"				rail		yard			way	"62172271"
"LINESTRING (20.5033837 54.6911536,20.5041392 54.690643,20.5048729 54.6902238,20.5053578 54.6899484,20.5056657 54.6896974)"				rail		yard			way	"62172270"
"LINESTRING (20.5020682 54.6918836,20.5014914 54.6921466,20.5008696 54.6923993,20.5002382 54.6926404,20.4984766 54.6932607,20.4955766 54.6942889,20.4946415 54.6946021,20.493633 54.6949402,20.4933357 54.695027,20.4930342 54.6950881,20.492922 54.6951086,20.4926001 54.6951589,20.4920697 54.6952078,20.4913313 54.6952541)"				rail	"1520"				way	"61422225"
"LINESTRING (20.5119852 54.6842143,20.5111073 54.6844482)"				rail	"1520"	siding			way	"62173881"
"LINESTRING (20.3227603 54.7043946,20.3227489 54.7041233)"				rail		spur	yes		way	"61588641"
"LINESTRING (20.5025246 54.6918015,20.5028473 54.6915761,20.503208 54.6912985,20.5035193 54.6909599)"				rail	"1520"				way	"61422233"
"LINESTRING (20.5046215 54.6901374,20.505438 54.6894683,20.5059102 54.6891027,20.506353 54.6887322,20.507618 54.6874843,20.5086174 54.6864995,20.5087861 54.6863313,20.5098192 54.6853831,20.5105714 54.6848997,20.5110204 54.6846112)"				rail	"1520"	yard			way	"62172413"
"LINESTRING (20.6412305 54.6484287,20.6354959 54.6494127,20.6349637 54.649497,20.6341162 54.6496519,20.6329053 54.6499212,20.6321972 54.6500818,20.6316293 54.6502164,20.6309413 54.6503829,20.6301883 54.6505363,20.6286922 54.6508389,20.6269696 54.6512242,20.6255255 54.6516387,20.6247124 54.6519033,20.623571 54.6522968,20.6225652 54.6526622,20.6213705 54.6531598,20.6209265 54.6533117,20.6202541 54.6534909,20.6196599 54.6536428,20.6192971 54.6537749)"				rail					way	"62287850"
"LINESTRING (20.5019749 54.69149,20.5023608 54.6912549,20.502738 54.6910014,20.5033515 54.6904757,20.5034493 54.6903637,20.5038809 54.6898776,20.5052851 54.6882115,20.5057866 54.6876553)"				rail	"1520"	yard			way	"61422232"
"LINESTRING (20.6310564 54.6502975,20.6307587 54.6503236,20.6301958 54.6504278,20.6286071 54.6507535,20.6268946 54.6511428,20.6254708 54.651546,20.6235553 54.6521837,20.6224745 54.6525899,20.6214143 54.6530024,20.6207232 54.6532195,20.6205012 54.6532973,20.6198183 54.6535263)"				rail		yard			way	"62287828"
"LINESTRING (20.5021737 54.6919509,20.5024754 54.6917698)"				rail	"1520"	yard	yes		way	"61422231"
"LINESTRING (20.3761701 54.9302825,20.3759351 54.9302138)"				rail	"1520"		yes		way	"62126867"
"LINESTRING (20.5134329 54.6836695,20.5148329 54.6833745)"				disused		yard			way	"62173869"
"LINESTRING (20.5020587 54.6915214,20.5024205 54.6913095,20.5027918 54.6910297,20.5033515 54.6904757)"				rail	"1520"	yard			way	"61422224"
"LINESTRING (20.5024754 54.6917698,20.5030252 54.6913668)"				rail	"1520"	yard			way	"61422223"
"LINESTRING (20.5073945 54.6878182,20.5088198 54.6864264,20.5093764 54.685878,20.509971 54.6853612,20.5105714 54.6848997)"				rail	"1520"	yard			way	"62172928"
"LINESTRING (20.5022585 54.6919842,20.5025246 54.6918015)"				rail	"1520"		yes		way	"61422221"
"LINESTRING (20.4910512 54.695259,20.4888875 54.6952893)"				rail	"1520"		yes		way	"61420746"
"LINESTRING (20.501806 54.6917357,20.5021227 54.6915642)"				rail	"1520"		yes		way	"61422217"
"LINESTRING (20.5001842 54.693514,20.5007221 54.6933533,20.5011461 54.6932132,20.5013924 54.6931319,20.5017749 54.6930314,20.5024549 54.6928104,20.5028721 54.6926362)"				disused					way	"61421152"
"LINESTRING (20.5010979 54.6931845,20.5014388 54.692951,20.5016783 54.6928215,20.5020492 54.6926407,20.5026055 54.6923861)"				disused					way	"61421145"
"LINESTRING (20.5042984 54.6904176,20.503798 54.6907292)"				rail		siding			way	"62172417"
"LINESTRING (20.504388 54.6901824,20.5047085 54.6897315,20.5049615 54.6894147,20.5053747 54.6889686,20.5055982 54.6887444,20.5070487 54.6872454,20.507618 54.686658,20.5079385 54.6863508,20.5082463 54.6860681,20.5084403 54.6858877,20.5086342 54.6857415,20.5088788 54.6855806,20.5091698 54.6854148,20.5095999 54.6851881,20.5099161 54.6850248,20.5102535 54.684881,20.5108365 54.6846821)"				rail	"1520"	yard			way	"62172416"
"LINESTRING (20.5035193 54.6909599,20.503798 54.6907292,20.5040169 54.690548,20.504388 54.6901824,20.5047539 54.6898175,20.504894 54.6896779,20.5057205 54.6888297,20.5071963 54.6872966,20.5079005 54.6865873,20.5080945 54.6863679,20.5083306 54.6861022,20.5085668 54.685895,20.508883 54.6856391,20.5093637 54.6853807,20.5098472 54.6851676)"				rail	"1520"	yard			way	"62172415"
"LINESTRING (20.4950488 54.6954449,20.4972349 54.694621,20.4978151 54.6943834,20.4985797 54.6941048,20.4990022 54.6939231)"				rail					way	"61420736"
"LINESTRING (20.5157326 54.6825963,20.5165286 54.6825951,20.5174292 54.6826044,20.5182389 54.6825709,20.5195129 54.6824154,20.5197454 54.6823483,20.520361 54.6822483,20.5210287 54.6821092,20.5217309 54.6818919)"				rail	"1520"				way	"62173879"
"LINESTRING (20.5016603 54.6916566,20.5019749 54.69149)"				rail	"1520"	yard	yes		way	"61422222"
"LINESTRING (20.6327852 54.6497981,20.6320671 54.6499805,20.6317194 54.6500645,20.6310589 54.6501933,20.6301883 54.6503337,20.628537 54.6506594,20.6268039 54.6510614,20.62542 54.6514374,20.623571 54.6520413,20.6206665 54.6531313,20.6205105 54.6531887,20.6199038 54.6533751,20.6193989 54.6535346)"				rail		yard			way	"62287834"
"LINESTRING (20.5023168 54.691672,20.502951 54.6913311,20.5032874 54.6910623,20.5035952 54.6907576,20.5038246 54.6904693,20.5041673 54.689982)"				rail	"1520"	yard			way	"61422218"
"LINESTRING (20.5017372 54.6916968,20.5020587 54.6915214)"				rail	"1520"	yard	yes		way	"61422230"
"LINESTRING (20.5231145 54.6826564,20.5242177 54.6826701)"	220-222			rail	"1520"	siding			way	"62174774"
"LINESTRING (20.493633 54.6949402,20.4941192 54.6947395,20.4945742 54.6945649,20.4984159 54.6932026,20.5007467 54.6923742,20.5012792 54.6921693,20.5019962 54.6918468)"				rail	"1520"	yard			way	"61420741"
"LINESTRING (20.5023748 54.6917116,20.5020682 54.6918836)"				rail	"1520"		yes		way	"61422226"
"LINESTRING (20.4963872 54.6943651,20.4972333 54.6939354,20.4975338 54.6938056,20.4986066 54.6934038,20.5003057 54.6927668,20.5013251 54.6923681,20.5019754 54.6920708,20.5021737 54.6919509)"				rail	"1520"	yard			way	"61420737"
"LINESTRING (20.5007221 54.6933533,20.5010979 54.6931845,20.5012997 54.6930939,20.5015354 54.6929577,20.5019449 54.6927657,20.5026635 54.6924509)"				disused					way	"61421143"
"LINESTRING (20.5013924 54.6931319,20.5028064 54.692558)"				disused					way	"61421022"
"LINESTRING (20.4913313 54.6952541,20.4923969 54.6952497,20.4929804 54.6952253,20.4934854 54.6951767,20.4940927 54.695082,20.494472 54.6950103,20.4948805 54.6948959,20.4952341 54.6947932,20.4956171 54.6946685,20.4960662 54.6945092,20.496568 54.6943458,20.4970717 54.6941979,20.4988055 54.6936017,20.5004495 54.6930232,20.5009162 54.6928521,20.5013401 54.6926798,20.5017126 54.6924769,20.5020342 54.6922377)"				rail	"1520"	yard			way	"61420733"
"LINESTRING (20.4956071 54.6940304,20.4959269 54.6938892,20.4964244 54.6936422,20.4966828 54.6935126,20.4969726 54.6933896,20.4981645 54.6929657,20.5000379 54.6923029,20.5008283 54.692004,20.5014902 54.6917371,20.5016603 54.6916566)"				rail	"1520"	yard			way	"61420747"
"LINESTRING (20.5019962 54.6918468,20.5023168 54.691672)"				rail	"1520"	yard	yes		way	"61422220"
"LINESTRING (20.494472 54.6950103,20.4954013 54.6948128,20.4957384 54.6947432,20.4962965 54.6946356,20.4967899 54.6945391,20.4973093 54.6944243,20.4985735 54.6940703,20.4990022 54.6939231,20.4991027 54.6938886,20.5001842 54.693514,20.5008979 54.6932145,20.5013499 54.6929443,20.5016551 54.6926875,20.5018483 54.6925,20.5019775 54.692349,20.5022982 54.6920301)"				rail	"1520"	yard			way	"61420743"
"LINESTRING (20.4777858 54.6877042,20.4777361 54.6876678,20.4772268 54.6872949)"				rail	"1520"				way	"61417630"
"LINESTRING (20.3759351 54.9302138,20.3748223 54.9298809,20.3735281 54.9295486,20.3723308 54.9292629,20.3714403 54.9291192,20.3706239 54.9290046,20.3695 54.9288711,20.3684554 54.9287962,20.3674436 54.9287599,20.366485 54.9287492,20.3628849 54.9288546,20.3246138 54.9300389,20.3236853 54.9300732,20.3179096 54.9302052,20.3159259 54.9305523,20.3137864 54.9311188,20.3104332 54.9318618,20.3057893 54.9329934,20.304893 54.9330894,20.3037036 54.9331167,20.2929351 54.9320894,20.2850269 54.931726,20.2825017 54.9313352,20.280598 54.9309271,20.2792185 54.9307862,20.2779115 54.9308088,20.2768471 54.9309223,20.2686493 54.9317967,20.2657836 54.9321994,20.2630117 54.932398,20.260742 54.9323971,20.2598699 54.9323967,20.2575095 54.9324953,20.2559732 54.932732,20.254454 54.9332449,20.25137 54.9343915,20.2439569 54.9374017,20.2426833 54.937928,20.2371797 54.9396208,20.231048 54.9415029,20.2304777 54.941701,20.2299538 54.9419431,20.2294533 54.942234,20.2290345 54.9425854,20.2287324 54.9429679,20.2284743 54.9433701,20.2283813 54.9439988,20.2284402 54.9445936,20.2285099 54.9449598,20.2284938 54.9454599)"				rail	"1520"				way	"62126866"
"LINESTRING (20.4758022 54.6862294,20.475928 54.686324,20.47656 54.6868893,20.4768835 54.6871456,20.4776644 54.6877102,20.4777056 54.68774)"				rail	"1520"	yard			way	"61417636"
"LINESTRING (20.478157 54.6877503,20.4788793 54.6882046,20.479089 54.6883235,20.4792298 54.6884033,20.4799167 54.6887233,20.4806826 54.6890409,20.4811947 54.6892286,20.4820022 54.6894379,20.4827974 54.6895943,20.4833177 54.6896762,20.4841586 54.6897772,20.4846165 54.6898205,20.4851577 54.6898614,20.4859445 54.6899168,20.4867229 54.6899481,20.487389 54.6899577,20.488284 54.6899481,20.4888085 54.6898662,20.4891873 54.6898109)"				rail	"1520"	yard			way	"61417635"
"LINESTRING (20.4956126 54.6951637,20.4972375 54.6945864,20.4978151 54.6943834)"				rail					way	"61420732"
"LINESTRING (20.4779613 54.6878362,20.4777858 54.6877042)"				rail	"1520"		yes		way	"61417633"
"LINESTRING (20.475963 54.6861941,20.476315 54.6864495,20.4771455 54.6870293,20.4779214 54.6875735,20.4779795 54.6876142)"				rail	"1520"	yard			way	"61417632"
"LINESTRING (20.4780275 54.6878088,20.4787253 54.6883137,20.4790701 54.6886261,20.4793988 54.6889262,20.4796586 54.6891634,20.4802735 54.6897974,20.4803791 54.6899445,20.4804293 54.6900477,20.4805236 54.6902413,20.4807339 54.6906455,20.4813977 54.6919097,20.4815345 54.6921014,20.4817143 54.692292,20.4819387 54.6925321,20.4821903 54.6927694,20.4823855 54.6929131,20.4826901 54.6931356,20.4829629 54.6932908,20.4832137 54.6934351,20.4859281 54.6946959,20.4866449 54.6949394,20.4869975 54.6950334,20.487371 54.6951316,20.4880466 54.6952262,20.4886541 54.6952492,20.4888689 54.695248)"				rail	"1520"				way	"61417631"
"LINESTRING (20.4948942 54.6943236,20.4956071 54.6940304,20.496945 54.6935281,20.4982687 54.6930583,20.5003225 54.6923302,20.5006929 54.6921849,20.5010537 54.6920335,20.5017372 54.6916968)"				rail	"1520"	yard			way	"61420742"
"LINESTRING (20.4787253 54.6883137,20.478205 54.6878465,20.4781004 54.6877765)"				rail	"1520"	yard			way	"61417640"
"LINESTRING (20.4779795 54.6876142,20.478157 54.6877503)"				rail	"1520"	yard	yes		way	"61417639"
"LINESTRING (20.4950872 54.6954804,20.4966505 54.6948926,20.4972349 54.694621)"				disused					way	"61420739"
"LINESTRING (20.4926001 54.6951589,20.4932387 54.6950956,20.493701 54.6950384,20.4939335 54.6949916,20.4942262 54.6949171,20.494529 54.6948315,20.4948667 54.6947275,20.4967343 54.6940628)"				rail	"1520"	yard			way	"61420738"
"LINESTRING (20.3227489 54.7041233,20.3227489 54.7037461,20.3225542 54.7033226,20.3222564 54.7028131,20.3218098 54.7023367,20.3213403 54.7019793,20.3207218 54.7016484,20.3198629 54.7013308,20.3196699 54.701242,20.319168 54.7010111,20.3187335 54.7007083,20.3184636 54.700568,20.318217 54.7003724,20.318042 54.7002016,20.3178814 54.7000055,20.3177868 54.6998141,20.317678 54.6996259,20.317581 54.699308,20.3175596 54.6991561,20.317535 54.6988704,20.3175113 54.6986787,20.3175587 54.698495,20.3176078 54.6983036,20.3176919 54.6980447,20.3183594 54.6971207,20.3188121 54.6967757,20.3192108 54.6965392,20.3198069 54.6962432,20.3204932 54.6959206,20.3212005 54.6955774,20.3223191 54.6950558,20.3228375 54.6947974,20.3231796 54.694584,20.3234103 54.6943791,20.3236203 54.694214,20.3242206 54.6936354,20.3245081 54.6933273,20.3249585 54.6928659,20.3253614 54.6925566,20.3256804 54.6923637,20.3260037 54.6922,20.3266186 54.6919695,20.3271097 54.6918312,20.3279429 54.6916857,20.3286082 54.6915923,20.3290909 54.6915401,20.3292945 54.6915328,20.3350493 54.6915619,20.3354165 54.6915716,20.3357649 54.6915959,20.3360483 54.6916165,20.3372746 54.6916128)"				rail		spur			way	"61588644"
"LINESTRING (20.5012997 54.6930939,20.5017981 54.6928997,20.5027369 54.692491)"				disused					way	"61421138"
"LINESTRING (20.4836982 54.6919765,20.4839801 54.6921102,20.4842201 54.6922241,20.4854625 54.6929737,20.4854981 54.6929967,20.4869074 54.6939078)"				rail	"1520"	yard			way	"61417385"
"LINESTRING (20.4808278 54.6897434,20.4812329 54.6900653,20.4815445 54.6902837,20.4823468 54.6907924)"				rail	"1520"	yard			way	"61417384"
"LINESTRING (20.4799517 54.6891263,20.4803839 54.6894373,20.4806136 54.6896354,20.4809018 54.6899393,20.4812407 54.6902815,20.4815522 54.6905291,20.4819261 54.6907902,20.4826194 54.6912652,20.4831997 54.6916951,20.4833091 54.6917672,20.4838405 54.6921175,20.4853153 54.6930894,20.4858363 54.6934328,20.4867009 54.6939911)"				rail	"1520"	yard			way	"61417382"
"LINESTRING (20.4796586 54.6891634,20.4804579 54.6897592,20.4810382 54.6902252,20.4813692 54.6904953,20.4815172 54.6906889,20.4817626 54.6909748,20.48193 54.6911594,20.482152 54.6913755,20.4824597 54.6915983,20.4838501 54.6925145,20.4863115 54.6940991)"				rail	"1520"	yard			way	"61415692"
"LINESTRING (20.4833091 54.6917672,20.4836982 54.6919765,20.4853768 54.6930119,20.4854179 54.6930376,20.4868489 54.6939325)"				rail	"1520"	yard			way	"61417378"
"LINESTRING (20.4842201 54.6922241,20.4848506 54.6925246,20.4855365 54.6929106,20.4864882 54.6935424,20.4869775 54.6938673)"				rail	"1520"	yard			way	"61417377"
"LINESTRING (20.4820449 54.6902943,20.4829838 54.6906344,20.4831529 54.6906956,20.4835394 54.6908442,20.4839903 54.6910175,20.4845978 54.6913012,20.4849601 54.6914813,20.4853145 54.6916906,20.4858675 54.6920733,20.486292 54.6924312,20.486861 54.6929912)"				rail	"1520"	siding			way	"61417375"
"LINESTRING (20.4838405 54.6921175,20.4853417 54.6930412,20.4853722 54.6930608,20.4867827 54.6939686)"				rail	"1520"	yard			way	"61417374"
"LINESTRING (20.4955624 54.6951313,20.4966341 54.6947452,20.4972375 54.6945864)"				rail					way	"61420734"
"LINESTRING (20.4779178 54.6876436,20.4778594 54.6876022,20.4774762 54.6873302,20.4763884 54.6865564,20.4759051 54.6862399)"				rail	"1520"	yard			way	"61417634"
"LINESTRING (20.4928041 54.6964034,20.4930612 54.6961991,20.4933311 54.6959979,20.4938829 54.6956522,20.494489 54.6953059,20.4954013 54.6948128,20.4960662 54.6945092)"				rail	"1520"				way	"61420748"
"LINESTRING (20.4829838 54.6906344,20.4832657 54.6907674,20.4835771 54.6909142,20.4842002 54.6912149,20.4846894 54.6914364,20.485191 54.691721,20.4858017 54.6921496,20.4862067 54.6924719,20.4864404 54.6927312)"				rail	"1520"	yard			way	"61417383"
"LINESTRING (20.4913529 54.6952072,20.4920697 54.6952078,20.4925286 54.6952057,20.4928374 54.6951955,20.4932108 54.6951639,20.4940927 54.695082)"				rail	"1520"	yard			way	"61420731"
